Lat,Lon,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3771868875084,-71.1354424890631,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3772128417367,-71.1352616568111,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3779919920664,-71.1335963042847,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3782905175408,-71.1336657969485,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3784328098997,-71.1337141460011,19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3785414181072,-71.1337412657492,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3786500573293,-71.1337730129183,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3788974893683,-71.1338418210219,34.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3790180149536,-71.1338696216649,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3788591910603,-71.1356550508033,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3789002369425,-71.1359738140107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3789280029177,-71.1361991839678,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3787527592913,-71.1363587304341,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3786965906226,-71.1377928170317,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3786373668019,-71.137773207419,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3800599099044,-71.1376828783439,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3801337261608,-71.1376662778546,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3801691998597,-71.1376591314417,12.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3803543044147,-71.1376175301955,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3804377419631,-71.1375968227754,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3804982347612,-71.1375850764459,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3806055967517,-71.1375612569829,12.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3806571580354,-71.1375485566731,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3807112749417,-71.1375348354304,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3807579632708,-71.1375268693207,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.380971945444,-71.1374800438138,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3812132229323,-71.1375043934496,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3812041173099,-71.1376174788799,13.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3811896234752,-71.1377816697856,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3811823732726,-71.137898575279,11.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3811745978435,-71.1379818627249,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3811707942443,-71.1380304885553,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3808786407953,-71.1382617862247,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3788076709757,-71.1372095090908,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3793585059709,-71.1363375570422,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3796006234368,-71.13628843048,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3797100983659,-71.1362603499384,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3800191815856,-71.1361931495013,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3800967095136,-71.1361729207626,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.381319900174,-71.1361317787304,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.38132929118,-71.136021540024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3812983481682,-71.1364111678771,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3812897348174,-71.1365274593015,18.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.381270138842,-71.1367770107819,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3790800442074,-71.1377648564703,12.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3791628755319,-71.1377465981805,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3796575233228,-71.1376362662575,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3799582536156,-71.1375737735253,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3802175878778,-71.137512087696,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3803134340555,-71.1374884892155,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3803429965899,-71.1374826199336,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3803704462313,-71.1374767627587,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3806850195257,-71.1374061645292,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3807725663701,-71.1373849450621,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3809636651433,-71.1373458782714,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.381239614332,-71.1372164054836,6.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3763179382954,-71.1321907157619,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3763101966423,-71.1320529006203,9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3763061482795,-71.1319874880172,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.376300588498,-71.1319326619781,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3762971278014,-71.1318670852118,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3762943005504,-71.1318215326497,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3762907465916,-71.1317332708147,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3762857876706,-71.1316944710193,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3762835029143,-71.1316408067792,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3762651295229,-71.1313979469846,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3762245120289,-71.1308512832079,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3767686488936,-71.1320123584957,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3767805146979,-71.1314541979623,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3827590130068,-71.1369417615549,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3820408358666,-71.1371005808932,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3819272331383,-71.1371249973087,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3814238479698,-71.1368018284077,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3815570342505,-71.1365839342406,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.38176840741,-71.1365398149264,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3820192743695,-71.1364818140506,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3821047338232,-71.1364603249456,8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3825861816024,-71.1363555640544,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.382690946037,-71.1363317982939,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3828120965072,-71.1363022381741,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3829985826635,-71.1333012636638,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3828432361175,-71.1333941274232,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3828970816648,-71.1336860051307,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3829296865555,-71.133757464774,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3831120201022,-71.1341579488136,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3833922620249,-71.1344849629899,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3776360496302,-71.1315581922751,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3786030806945,-71.1318078482501,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3787072192999,-71.1314290339061,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3787501325497,-71.1312755287292,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3787808982066,-71.1311702453654,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3788065562979,-71.1310804483741,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3788373456744,-71.1309772685215,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3787301560078,-71.1307767041296,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.378348841292,-71.1305131130725,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3779422082422,-71.1302633254303,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3784914890382,-71.1319933502917,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3781243246971,-71.1318439554704,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3778641521184,-71.1317400726804,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3775820809919,-71.1319266331324,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.377638339339,-71.133374301517,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3781369696476,-71.1335052835863,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3784040904266,-71.132742545318,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3777387137274,-71.1304673650293,11.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3777056152562,-71.1305464365488,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3776667013443,-71.1306843697234,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3776413962258,-71.1307835880823,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3775466266978,-71.1311381436088,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3775169923389,-71.1312560630856,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3774639701092,-71.1314720325106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3768464350002,-71.1318385221176,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3768503662023,-71.1311763102369,22.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.376840336294,-71.1310515857235,32.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3768291411508,-71.1309181256531,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3767943687828,-71.1304683377296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3772510726507,-71.1303039042216,28.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.37479757391,-71.13756094366,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.374748153758,-71.1374356639199,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3749776701654,-71.1361770011678,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3749317671246,-71.1354199900816,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3746340751248,-71.1307372553676,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.374567803833,-71.1294831989587,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3745121820409,-71.1285750069071,17.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3745030671625,-71.1284315326497,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.374458293696,-71.1277073072353,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3743244581423,-71.1265421084783,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3738019578776,-71.1273115551156,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3740626532048,-71.1278057798518,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.374096960938,-71.1278744258381,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3741303443657,-71.1279534569722,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3741763818426,-71.1280562482026,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3745092671702,-71.1292044003178,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.374516738462,-71.1292918443634,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3745241796566,-71.1293614505566,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3745329782347,-71.1294861543284,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3744941605424,-71.1312316599859,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3744681962835,-71.1313841007982,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3744468796826,-71.1314798176126,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3744256616106,-71.1316063247259,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3743960362751,-71.131729623976,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3743710298842,-71.1318043043167,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3743330232677,-71.1319325372375,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3742759036933,-71.1321078446668,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.374211522002,-71.1322605079673,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3731173865543,-71.1343102612588,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3725481447548,-71.1348161941259,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3727940745295,-71.1338324433172,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3729089098481,-71.1337393199875,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3729783669943,-71.1336804759944,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3910695772983,-71.131796357546,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3917214435329,-71.1318221854027,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3917235757075,-71.1317620098862,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3917260959765,-71.1316251159636,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3917296343477,-71.1315349368714,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3917330854709,-71.1314274463588,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3917378697609,-71.131266913314,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3916129769983,-71.1306756272281,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3913959181296,-71.1306245003807,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3914770113317,-71.1306435410695,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3913045419282,-71.1298570703906,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3912931578681,-71.1297878782684,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3912640607057,-71.1296195221362,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.391232194864,-71.1294214972738,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3906658491752,-71.1298720246202,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3906379588187,-71.1297063838633,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3906020427383,-71.1294997386793,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3903856547742,-71.1216214786452,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3903350882001,-71.1216656969334,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3901375914032,-71.1218350494249,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3900465272429,-71.1219159729475,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3899355147231,-71.1220073896313,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3898886884304,-71.1220494992381,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3897942359278,-71.1221332557007,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3897055096797,-71.1222062438389,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3896278852748,-71.1222704860618,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3894908344487,-71.1223861112533,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.389457097962,-71.1224159125748,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3894082379908,-71.1224597457446,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3893193635981,-71.1225349525731,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3894966589504,-71.121460762693,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3900291954361,-71.1208720722881,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3900959968733,-71.1209581724514,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3901336146344,-71.121006104463,6.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3903571751208,-71.1213655723156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3904389374046,-71.1215106109587,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3770612560617,-71.1302196170088,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3768687079677,-71.1297902891423,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3774684471342,-71.1294410424655,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3776690208444,-71.1295463086623,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.377698230105,-71.129687586138,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3777318123682,-71.1298554577881,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3777492856798,-71.1299838170672,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3789818516916,-71.1309516024663,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.379099218798,-71.1310339171937,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3792967696082,-71.1311709192736,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3794281458923,-71.1312465535582,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3789584120559,-71.1337311385266,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.378878933994,-71.1337107986944,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3786518227847,-71.1336466420132,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3785730642948,-71.1336271517777,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3784034248903,-71.1335837090393,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3814294906132,-71.1347257572468,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3814483369677,-71.1344556969759,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3814489638568,-71.1342932734958,19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3814133063711,-71.1341743031736,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3810618611692,-71.1341910694383,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3808759721008,-71.1342034600382,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3802873874802,-71.1343001481754,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3802082651823,-71.1343415129303,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3801995594209,-71.1344412855451,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3801940522206,-71.134505727007,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.380138417162,-71.1341666040586,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3799427476449,-71.1341211661995,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3798535243045,-71.1340968939568,18.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3795819917461,-71.134022121042,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3795128476382,-71.1340041774617,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3794650545968,-71.1339928649049,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3792385537472,-71.13392939473,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3790135483317,-71.1349906800404,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3789988668613,-71.1361178841258,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3790187574617,-71.1362836981651,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3791345628119,-71.1362681536653,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3794670567991,-71.1361799309607,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3802218569211,-71.1360118856388,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.380727017237,-71.1350518044045,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3808530959926,-71.1350229059688,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3809679981311,-71.1349978911213,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3810478703344,-71.1349801060794,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3814190324371,-71.1348614115199,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3761463743787,-71.1324755231775,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.376255435999,-71.1325121266288,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.376255144941,-71.1326561943779,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3762312191996,-71.1328065995825,21.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3757537248015,-71.133218202371,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3756693421797,-71.1332131172625,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3756085837288,-71.1331895722158,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
